Candidate_ID,Gender,Age,Location,Highest_Degree,Specialization,CGPA,Experience_Years,Current_Role,Preferred_Job_Title,Industry,Company_Name,Current_Salary_CNY_K,Expected_Salary_CNY_K,Preferred_Work_Mode,Career_Level,Technical_Skills,Certifications,Communication_Score,Leadership_Score,Problem_Solving_Score,Resume_Score,Job_Applications_Count,Interview_Attempts,Recruiter_Rating,Target_Category
CHN_CND_07479,Female,43,Chengdu,Diploma,Artificial Intelligence,6.73,4.9,Software Developer,Data Scientist,Retail,Tencent,34.11,36.99,Hybrid,Senior,"NodeJS, Data Analysis, Alibaba Cloud, ReactJS","Huawei HCIA, PMP, Alibaba Cloud Certification",63.79,67.97,62.44,73.54,24,7,2.37,Moderately Suitable
CHN_CND_07480,Female,39,Xi'an,Associate Degree,Artificial Intelligence,6.85,2.5,AI Researcher,Business Consultant,Manufacturing,Huawei,17.63,20.01,Remote,Entry,"Docker, Cyber Security, Alibaba Cloud, Deep Learning, NLP","Oracle, Tencent Cloud, TensorFlow Developer",64.78,72.8,84.98,71.64,1,8,2.86,Highly Suitable
CHN_CND_07481,Male,27,Guangzhou,Bachelor,Marketing,9.65,6.7,Cloud Engineer,Backend Developer,Finance,Huawei,56.79,64.88,Hybrid,Senior,"Alibaba Cloud, NLP, SQL, Cloud Computing","Alibaba Cloud Certification, PMP",61.53,94.85,66.68,87.54,23,1,2.02,Highly Suitable
CHN_CND_07482,Female,26,Beijing,PhD,Business Analytics,8.11,6.9,AI Researcher,Data Scientist,Healthcare,Meituan,39.86,51.04,Hybrid,Mid,"Power BI, SQL, Docker, Kubernetes, Data Analysis, TensorFlow, NodeJS, Java","Huawei HCIA, TensorFlow Developer, Alibaba Cloud Certification",92.42,52.91,79.98,76.26,28,3,1.05,Moderately Suitable
CHN_CND_07483,Female,42,Beijing,Diploma,Artificial Intelligence,6.69,2.4,Data Analyst,DevOps Engineer,Information Technology,Tencent,47.96,62.3,Remote,Entry,"Java, Tableau, Python, Cyber Security, Alibaba Cloud, NodeJS, PyTorch","Oracle, Huawei HCIA",89.93,79.57,72.4,82.51,13,9,4.88,Less Suitable
CHN_CND_07484,Male,28,Beijing,Master,IoT Engineering,6.25,14.9,Software Developer,System Analyst,Healthcare,Meituan,39.59,48.94,Remote,Senior,"SQL, Alibaba Cloud, Communication, TensorFlow","TensorFlow Developer, Tencent Cloud",57.75,68.96,82.48,53.79,26,3,1.05,Highly Suitable
CHN_CND_07485,Male,42,Hangzhou,Master,Marketing,8.22,14.7,Software Developer,Frontend Developer,Information Technology,Huawei,17.73,24.24,Remote,Mid,"ReactJS, Communication, Docker, Power BI, Cyber Security, Alibaba Cloud, Tableau","PMP, Alibaba Cloud Certification",51.08,74.49,67.03,96.29,16,0,4.01,Less Suitable
CHN_CND_07486,Male,21,Shenzhen,Bachelor,Marketing,7.47,2.6,Full Stack Developer,Business Consultant,Education,Huawei,22.55,35.16,Hybrid,Mid,"Kubernetes, Cloud Computing, PyTorch, Machine Learning, NodeJS, NLP, TensorFlow",TensorFlow Developer,59.33,50.85,77.41,74.75,3,0,2.45,Less Suitable
CHN_CND_07487,Male,38,Chengdu,Bachelor,IoT Engineering,9.56,6.9,Business Analyst,Business Consultant,Telecommunications,Tencent,43.04,57.73,Onsite,Entry,"Java, Alibaba Cloud, SQL, NLP, PyTorch, Tableau, Machine Learning, ReactJS","PMP, Scrum Master, Cisco",62.41,53.3,78.66,70.31,28,2,3.61,Highly Suitable
CHN_CND_07488,Female,25,Guangzhou,PhD,Marketing,7.78,3.3,AI Engineer,DevOps Engineer,Finance,Xiaomi,21.11,28.19,Onsite,Senior,"Deep Learning, PyTorch, Docker, Alibaba Cloud, Power BI, SQL, Cloud Computing, Java","Alibaba Cloud Certification, Huawei HCIA",77.11,51.93,53.41,73.47,47,0,3.17,Less Suitable
CHN_CND_07489,Male,31,Guangzhou,Diploma,Data Science,8.25,1.4,HR Manager,HR Specialist,E-Commerce,Tencent,40.76,45.25,Remote,Entry,"Power BI, Data Analysis, Kubernetes, PyTorch, Cloud Computing, Alibaba Cloud, NodeJS, Leadership","Alibaba Cloud Certification, PMP",72.68,59.23,73.28,94.34,13,3,4.83,Moderately Suitable
CHN_CND_07490,Male,21,Hangzhou,Master,Cloud Computing,6.65,18.1,Software Developer,Frontend Developer,Healthcare,Lenovo,47.72,50.75,Onsite,Entry,"NLP, Docker, Machine Learning, Tableau, Kubernetes, Power BI, Alibaba Cloud, Data Analysis","Cisco, PMP",52.24,55.97,74.03,60.99,14,4,4.43,Moderately Suitable
CHN_CND_07491,Female,37,Xi'an,MBA,Marketing,9.84,9.5,Cyber Security Analyst,AI Engineer,Manufacturing,JD.com,30.72,36.78,Hybrid,Mid,"Machine Learning, PyTorch, NodeJS, Kubernetes, Communication, Tableau, ReactJS",Scrum Master,98.72,74.48,59.42,73.31,18,8,1.3,Less Suitable
CHN_CND_07492,Female,25,Nanjing,Associate Degree,Business Analytics,8.02,16.2,Project Manager,AI Engineer,Finance,Lenovo,40.66,47.93,Onsite,Entry,"Docker, NodeJS, Alibaba Cloud, Deep Learning, Python, Data Analysis, Communication","Tencent Cloud, PMP",79.73,58.06,73.86,76.16,45,3,2.01,Less Suitable
CHN_CND_07493,Female,35,Shanghai,Bachelor,Cloud Computing,6.41,4.9,Data Analyst,HR Specialist,Education,ByteDance,48.6,50.7,Hybrid,Entry,"Docker, Cyber Security, PyTorch, TensorFlow","Oracle, Cisco",73.54,98.41,51.78,53.1,47,0,3.94,Less Suitable
CHN_CND_07494,Female,25,Xi'an,PhD,Data Science,6.04,3.7,Business Analyst,DevOps Engineer,Manufacturing,Lenovo,31.08,46.03,Remote,Entry,"Power BI, Alibaba Cloud, NLP, TensorFlow, Kubernetes",Oracle,57.1,85.94,62.92,77.72,5,4,3.23,Less Suitable
CHN_CND_07495,Female,42,Nanjing,Bachelor,Data Science,8.82,6.2,AI Researcher,Security Engineer,Education,Meituan,8.47,18.7,Onsite,Senior,"Docker, Java, Python, Alibaba Cloud, NodeJS",Scrum Master,67.65,93.64,87.14,80.04,15,6,3.11,Highly Suitable
CHN_CND_07496,Female,26,Chengdu,Diploma,Business Analytics,7.15,15.3,Cyber Security Analyst,DevOps Engineer,E-Commerce,Alibaba,51.61,64.47,Hybrid,Mid,"Java, Cloud Computing, Cyber Security, Alibaba Cloud, Machine Learning, TensorFlow","Oracle, Scrum Master, PMP",76.09,51.77,52.14,94.06,10,0,2.73,Less Suitable
CHN_CND_07497,Male,37,Guangzhou,Associate Degree,Human Resources,8.19,4.1,Cloud Engineer,Security Engineer,Telecommunications,Xiaomi,31.02,41.44,Remote,Mid,"NodeJS, Machine Learning, ReactJS, Java, SQL",Tencent Cloud,68.18,89.38,70.47,69.3,22,3,5.0,Less Suitable
CHN_CND_07498,Male,40,Wuhan,Diploma,Cyber Security,6.31,11.3,Cloud Engineer,AI Engineer,Information Technology,Tencent,34.78,43.44,Onsite,Senior,"Leadership, ReactJS, Java, Kubernetes, Cyber Security, Tableau, PyTorch, NLP","Alibaba Cloud Certification, Tencent Cloud, Scrum Master",59.73,76.21,89.91,59.09,11,5,4.38,Less Suitable
CHN_CND_07499,Female,34,Xi'an,Bachelor,Cyber Security,6.41,18.7,AI Engineer,DevOps Engineer,Information Technology,Lenovo,50.39,64.98,Remote,Mid,"Deep Learning, Communication, Cyber Security, TensorFlow, Java","Tencent Cloud, Scrum Master",64.73,89.56,83.67,88.19,48,5,2.09,Less Suitable
CHN_CND_07500,Male,38,Shanghai,Associate Degree,Finance,7.19,6.0,Cyber Security Analyst,DevOps Engineer,Telecommunications,JD.com,21.73,25.9,Remote,Entry,"Deep Learning, Leadership, Power BI, Alibaba Cloud, Data Analysis","Tencent Cloud, Scrum Master",97.64,54.3,62.03,65.9,10,9,1.31,Moderately Suitable
CHN_CND_07501,Female,25,Nanjing,Master,IoT Engineering,7.63,19.4,Business Analyst,DevOps Engineer,Healthcare,ByteDance,10.92,24.85,Hybrid,Senior,"Java, NLP, Leadership, Power BI, Communication, Data Analysis, PyTorch","Alibaba Cloud Certification, Tencent Cloud",51.21,67.41,65.2,62.45,13,0,2.23,Moderately Suitable
CHN_CND_07502,Male,27,Tianjin,MBA,Cloud Computing,9.34,0.1,AI Researcher,DevOps Engineer,Information Technology,Baidu,36.69,49.18,Remote,Entry,"Python, PyTorch, TensorFlow, Data Analysis, Cloud Computing, ReactJS, Kubernetes, NodeJS",Scrum Master,78.46,94.36,93.1,84.91,26,5,4.31,Highly Suitable
CHN_CND_07503,Female,42,Shanghai,PhD,Human Resources,7.95,8.1,Cloud Engineer,Security Engineer,Retail,NetEase,43.26,57.32,Hybrid,Mid,"Python, Tableau, Alibaba Cloud, Power BI, Kubernetes, NodeJS, TensorFlow, ReactJS","PMP, Oracle, Scrum Master",58.86,57.12,65.11,72.88,43,2,3.85,Highly Suitable
CHN_CND_07504,Male,36,Chengdu,Diploma,Artificial Intelligence,8.69,9.9,Project Manager,DevOps Engineer,Information Technology,Huawei,32.62,35.4,Hybrid,Entry,"NodeJS, Power BI, NLP, Communication, Machine Learning",Cisco,90.21,94.43,51.02,93.74,22,5,4.7,Moderately Suitable
CHN_CND_07505,Male,33,Hangzhou,Associate Degree,IoT Engineering,9.7,15.1,Full Stack Developer,Frontend Developer,E-Commerce,Alibaba,24.61,31.7,Hybrid,Entry,"Machine Learning, Leadership, ReactJS, PyTorch, Cyber Security","TensorFlow Developer, Oracle",73.05,86.27,77.49,88.2,12,9,2.15,Moderately Suitable
CHN_CND_07506,Male,24,Nanjing,Master,Artificial Intelligence,7.38,6.2,Full Stack Developer,Frontend Developer,E-Commerce,Alibaba,9.99,12.16,Remote,Mid,"ReactJS, Communication, NodeJS, NLP, TensorFlow, Docker, Power BI, PyTorch","Alibaba Cloud Certification, Scrum Master",60.79,52.63,77.64,99.44,5,0,3.21,Moderately Suitable
CHN_CND_07507,Male,31,Chengdu,Bachelor,Cyber Security,8.07,0.6,Data Analyst,Security Engineer,Manufacturing,NetEase,14.09,17.62,Hybrid,Senior,"Communication, Python, SQL, ReactJS, PyTorch, NodeJS, Data Analysis, Kubernetes","Huawei HCIA, TensorFlow Developer",52.16,75.59,87.59,65.1,37,7,1.39,Highly Suitable
CHN_CND_07508,Male,24,Shenzhen,Diploma,Data Science,8.72,14.3,AI Engineer,System Analyst,Education,Lenovo,37.37,47.77,Onsite,Mid,"Leadership, Cyber Security, Data Analysis, Kubernetes, Python, Power BI, ReactJS, SQL",TensorFlow Developer,77.63,92.24,51.84,97.07,28,3,4.44,Highly Suitable
CHN_CND_07509,Female,42,Guangzhou,Bachelor,Cyber Security,9.01,9.6,Business Analyst,Data Scientist,E-Commerce,JD.com,52.16,56.24,Onsite,Mid,"Docker, Cyber Security, NLP, Machine Learning","Cisco, PMP",58.44,65.23,62.78,52.35,3,6,2.5,Moderately Suitable
CHN_CND_07510,Male,42,Guangzhou,PhD,Data Science,7.45,19.5,Software Developer,AI Engineer,Information Technology,Alibaba,21.57,25.0,Onsite,Mid,"TensorFlow, Kubernetes, Alibaba Cloud, Leadership","Alibaba Cloud Certification, Cisco, Oracle",63.8,53.92,82.83,88.88,4,1,3.58,Highly Suitable
CHN_CND_07511,Male,25,Hangzhou,MBA,Marketing,7.27,16.8,Business Analyst,Security Engineer,Healthcare,Alibaba,46.13,55.05,Onsite,Entry,"Kubernetes, Leadership, NLP, Data Analysis, Machine Learning, Cloud Computing, Communication",Cisco,97.56,52.84,94.72,75.32,26,0,2.92,Highly Suitable
CHN_CND_07512,Female,25,Xi'an,Master,Finance,8.09,10.1,Cyber Security Analyst,Business Consultant,Manufacturing,Baidu,10.21,12.74,Remote,Entry,"Cyber Security, Machine Learning, Cloud Computing, Python, Leadership, Power BI, Alibaba Cloud, Communication",Cisco,67.66,51.15,80.43,72.2,18,1,3.92,Less Suitable
CHN_CND_07513,Female,30,Beijing,MBA,IoT Engineering,7.77,7.2,AI Engineer,HR Specialist,E-Commerce,Lenovo,20.42,24.66,Remote,Mid,"Docker, Leadership, NLP, ReactJS, Cyber Security, PyTorch","Alibaba Cloud Certification, Oracle, TensorFlow Developer",93.48,87.91,50.23,86.56,7,0,3.19,Highly Suitable
CHN_CND_07514,Male,39,Wuhan,MBA,Cyber Security,6.41,19.6,Project Manager,AI Engineer,Manufacturing,Meituan,43.47,55.95,Remote,Senior,"ReactJS, NodeJS, SQL, Communication, Kubernetes, Data Analysis, Power BI, Tableau","Scrum Master, Cisco",77.0,85.78,90.66,94.24,21,8,3.96,Moderately Suitable
CHN_CND_07515,Female,22,Shanghai,PhD,Artificial Intelligence,6.46,17.7,AI Engineer,System Analyst,Telecommunications,Alibaba,32.39,41.72,Onsite,Senior,"ReactJS, Alibaba Cloud, Docker, NLP",PMP,80.74,84.79,64.74,94.81,9,3,4.59,Moderately Suitable
CHN_CND_07516,Female,21,Nanjing,Master,Software Engineering,8.65,6.4,Full Stack Developer,Business Consultant,Manufacturing,NetEase,51.85,64.9,Onsite,Mid,"Deep Learning, Tableau, Alibaba Cloud, PyTorch",Oracle,95.97,82.74,80.95,54.68,16,9,1.84,Highly Suitable
CHN_CND_07517,Male,28,Guangzhou,Master,IoT Engineering,7.02,5.5,Software Developer,Security Engineer,Retail,Baidu,25.05,34.19,Hybrid,Senior,"Cloud Computing, Alibaba Cloud, Docker, Communication, ReactJS","Oracle, Alibaba Cloud Certification",80.31,64.1,56.04,57.74,39,7,3.72,Moderately Suitable
CHN_CND_07518,Female,31,Xi'an,Bachelor,IoT Engineering,8.27,19.5,Business Analyst,HR Specialist,Manufacturing,Tencent,26.67,38.11,Hybrid,Mid,"Leadership, PyTorch, Communication, Tableau","Huawei HCIA, Tencent Cloud, Scrum Master",76.03,57.42,87.68,69.88,11,3,1.14,Moderately Suitable
CHN_CND_07519,Female,24,Wuhan,Diploma,Cloud Computing,6.6,13.8,Business Analyst,AI Engineer,Healthcare,NetEase,46.94,49.54,Remote,Entry,"Cloud Computing, Communication, Tableau, NodeJS, SQL, Python, Machine Learning, Data Analysis","Alibaba Cloud Certification, Oracle",99.96,70.69,94.75,70.34,39,8,4.96,Moderately Suitable
CHN_CND_07520,Female,44,Shanghai,MBA,Business Analytics,9.38,7.4,AI Engineer,Frontend Developer,Retail,ByteDance,10.84,13.58,Remote,Senior,"Kubernetes, PyTorch, ReactJS, Alibaba Cloud, Cyber Security, Deep Learning","TensorFlow Developer, Tencent Cloud, Oracle",53.18,89.63,95.34,96.75,44,9,1.96,Highly Suitable
CHN_CND_07521,Male,33,Shenzhen,MBA,Software Engineering,6.32,19.9,Software Developer,Backend Developer,Telecommunications,Xiaomi,9.07,13.23,Hybrid,Senior,"Data Analysis, SQL, Power BI, Cyber Security, NodeJS, Leadership, Alibaba Cloud",Alibaba Cloud Certification,87.2,54.35,64.63,81.9,5,4,1.54,Moderately Suitable
CHN_CND_07522,Female,25,Beijing,Bachelor,Data Science,7.71,2.5,Business Analyst,DevOps Engineer,Finance,ByteDance,17.24,19.62,Hybrid,Mid,"Tableau, Data Analysis, Cloud Computing, PyTorch, Cyber Security, Deep Learning, Machine Learning, Power BI","PMP, Tencent Cloud, Scrum Master",70.63,64.58,65.91,76.86,39,0,4.9,Highly Suitable
CHN_CND_07523,Female,23,Nanjing,Associate Degree,Marketing,9.56,7.8,Software Developer,DevOps Engineer,Finance,Huawei,53.53,66.24,Remote,Mid,"Power BI, ReactJS, Python, Data Analysis","PMP, Cisco",53.28,67.67,52.33,66.07,34,1,3.14,Less Suitable
CHN_CND_07524,Male,28,Shanghai,MBA,Data Science,8.62,13.9,Cyber Security Analyst,System Analyst,Manufacturing,Lenovo,22.71,24.8,Onsite,Entry,"Data Analysis, Cyber Security, Alibaba Cloud, Deep Learning","Tencent Cloud, Oracle, Alibaba Cloud Certification",74.97,60.37,58.79,77.99,40,4,3.2,Moderately Suitable
CHN_CND_07525,Female,39,Shenzhen,Bachelor,Cyber Security,6.47,1.4,AI Engineer,Data Scientist,Information Technology,NetEase,8.55,13.95,Hybrid,Entry,"Deep Learning, Data Analysis, NLP, Machine Learning, Communication, Cyber Security, Tableau",Huawei HCIA,81.42,79.84,92.04,75.67,2,5,1.2,Highly Suitable
CHN_CND_07526,Female,34,Xi'an,Associate Degree,Cloud Computing,6.81,11.5,Cyber Security Analyst,AI Engineer,Healthcare,Huawei,21.29,28.96,Onsite,Entry,"NodeJS, SQL, Java, ReactJS, Communication","Tencent Cloud, PMP",69.34,54.63,64.24,62.44,15,9,3.83,Moderately Suitable
CHN_CND_07527,Female,34,Chengdu,MBA,Business Analytics,9.8,6.7,Cloud Engineer,Business Consultant,Retail,Lenovo,27.05,29.46,Onsite,Senior,"Machine Learning, PyTorch, Communication, Data Analysis, Tableau, Cloud Computing",Alibaba Cloud Certification,93.02,53.27,84.08,72.46,7,5,3.49,Moderately Suitable
CHN_CND_07528,Male,22,Xi'an,Bachelor,Cloud Computing,8.68,2.0,Cyber Security Analyst,DevOps Engineer,Finance,Alibaba,14.88,16.9,Remote,Mid,"ReactJS, Communication, Python, Alibaba Cloud, Data Analysis, Leadership, NLP, SQL",PMP,62.63,65.24,52.35,50.4,40,0,3.65,Less Suitable
CHN_CND_07529,Female,36,Hangzhou,Master,Finance,8.54,16.1,Cyber Security Analyst,DevOps Engineer,Finance,Baidu,55.27,66.07,Remote,Mid,"Cyber Security, Machine Learning, ReactJS, PyTorch, Power BI, TensorFlow, Communication",PMP,62.46,81.31,71.01,57.67,12,5,4.5,Highly Suitable
CHN_CND_07530,Female,35,Shenzhen,Bachelor,Cyber Security,7.48,16.2,Cyber Security Analyst,Business Consultant,Finance,NetEase,22.39,36.92,Remote,Entry,"Data Analysis, Cyber Security, Cloud Computing, Leadership, Docker, Communication, TensorFlow","Oracle, Tencent Cloud, Cisco",78.42,78.2,82.48,62.18,18,1,3.66,Less Suitable
CHN_CND_07531,Male,39,Shanghai,MBA,Human Resources,9.03,9.1,Data Analyst,Security Engineer,Education,Meituan,45.01,48.12,Remote,Entry,"Kubernetes, NodeJS, ReactJS, Cyber Security, Java","PMP, Oracle, Huawei HCIA",87.78,70.53,65.67,69.01,30,7,3.55,Highly Suitable
CHN_CND_07532,Female,29,Xi'an,Master,Cloud Computing,7.35,11.6,Cyber Security Analyst,Security Engineer,E-Commerce,Lenovo,59.52,68.56,Hybrid,Entry,"Deep Learning, NLP, Leadership, NodeJS","TensorFlow Developer, Oracle",85.23,76.07,98.6,94.9,34,9,1.0,Less Suitable
CHN_CND_07533,Male,22,Chengdu,Associate Degree,Cloud Computing,7.43,11.1,Cloud Engineer,DevOps Engineer,E-Commerce,Alibaba,18.53,30.86,Onsite,Senior,"ReactJS, NLP, Power BI, Leadership, TensorFlow","TensorFlow Developer, Cisco, Tencent Cloud",71.22,82.02,54.3,65.74,34,4,4.45,Less Suitable
CHN_CND_07534,Female,34,Chengdu,MBA,Data Science,7.07,18.9,AI Researcher,Backend Developer,Education,ByteDance,13.33,27.11,Remote,Senior,"TensorFlow, Python, PyTorch, NLP, NodeJS, SQL, Leadership, Docker","Alibaba Cloud Certification, Oracle, Cisco",78.19,97.12,81.0,54.21,16,4,2.04,Moderately Suitable
CHN_CND_07535,Male,43,Shenzhen,PhD,Cloud Computing,7.03,17.0,Project Manager,Business Consultant,Education,Meituan,49.3,63.08,Onsite,Senior,"NodeJS, Leadership, Cloud Computing, Alibaba Cloud",Cisco,74.83,66.76,76.71,50.96,49,9,4.39,Less Suitable
CHN_CND_07536,Male,22,Nanjing,Bachelor,Business Analytics,8.35,3.5,Full Stack Developer,Business Consultant,Healthcare,Lenovo,34.43,45.5,Onsite,Entry,"Power BI, Leadership, Deep Learning, PyTorch, Cloud Computing, Machine Learning",Cisco,75.1,83.7,58.35,71.91,13,4,3.32,Less Suitable
CHN_CND_07537,Male,25,Shanghai,PhD,Business Analytics,7.88,4.2,Cyber Security Analyst,Data Scientist,Manufacturing,Meituan,23.97,35.77,Hybrid,Senior,"Machine Learning, TensorFlow, Docker, Alibaba Cloud, PyTorch","Scrum Master, Huawei HCIA, TensorFlow Developer",84.56,96.78,86.52,68.66,18,2,2.11,Highly Suitable
CHN_CND_07538,Female,23,Tianjin,Master,Marketing,8.03,18.9,Cyber Security Analyst,Frontend Developer,Telecommunications,Alibaba,18.54,22.92,Hybrid,Entry,"Leadership, Python, Tableau, Docker, Machine Learning, Alibaba Cloud, Communication, ReactJS","Cisco, Scrum Master",55.97,64.7,99.54,92.05,37,5,1.1,Highly Suitable
CHN_CND_07539,Male,35,Nanjing,Bachelor,Human Resources,6.72,11.4,AI Researcher,System Analyst,Telecommunications,Alibaba,44.93,55.62,Remote,Senior,"NLP, Alibaba Cloud, Tableau, Communication, Java, PyTorch","PMP, TensorFlow Developer, Cisco",73.31,59.93,96.18,77.87,28,0,1.16,Highly Suitable
CHN_CND_07540,Male,34,Nanjing,Diploma,Data Science,8.14,13.7,HR Manager,Security Engineer,Healthcare,Huawei,24.58,30.58,Remote,Mid,"Data Analysis, Docker, Cloud Computing, PyTorch, Communication, Alibaba Cloud, Power BI","Scrum Master, Oracle",92.33,79.86,72.95,83.21,44,9,4.15,Highly Suitable
CHN_CND_07541,Male,26,Chengdu,PhD,IoT Engineering,7.8,9.2,HR Manager,HR Specialist,Retail,Meituan,44.88,48.5,Hybrid,Entry,"PyTorch, Leadership, Machine Learning, ReactJS, Communication, Docker","Huawei HCIA, Oracle",62.7,72.23,58.65,61.77,11,5,1.64,Less Suitable
CHN_CND_07542,Female,24,Shanghai,Master,Cloud Computing,6.91,7.8,Data Analyst,AI Engineer,Telecommunications,Tencent,26.71,36.86,Onsite,Entry,"Cloud Computing, Power BI, Data Analysis, Docker, Alibaba Cloud",Huawei HCIA,75.28,70.01,82.22,62.1,33,8,4.34,Moderately Suitable
CHN_CND_07543,Female,37,Shenzhen,PhD,Business Analytics,9.8,2.5,AI Researcher,HR Specialist,E-Commerce,ByteDance,14.21,22.79,Onsite,Mid,"Docker, Data Analysis, Cyber Security, Java, NLP, Machine Learning, NodeJS",Alibaba Cloud Certification,53.08,68.53,75.44,50.06,20,8,2.7,Less Suitable
CHN_CND_07544,Male,28,Shenzhen,Master,Cyber Security,7.04,12.0,Business Analyst,Backend Developer,Education,Xiaomi,26.6,29.06,Remote,Entry,"Leadership, Deep Learning, PyTorch, Docker",PMP,74.06,60.13,96.88,70.68,21,7,1.43,Less Suitable
CHN_CND_07545,Female,26,Shenzhen,Bachelor,Cyber Security,7.45,5.7,Cloud Engineer,Data Scientist,Information Technology,Tencent,53.28,64.21,Hybrid,Mid,"Kubernetes, Power BI, Docker, Communication","Cisco, Scrum Master, Tencent Cloud",54.39,69.31,98.32,55.23,29,2,2.3,Moderately Suitable
CHN_CND_07546,Male,28,Chengdu,Bachelor,Artificial Intelligence,8.11,5.2,Business Analyst,Security Engineer,Education,Baidu,49.12,60.34,Hybrid,Mid,"Kubernetes, ReactJS, Docker, NLP, Data Analysis, PyTorch, Cloud Computing, Communication","Huawei HCIA, Cisco, Alibaba Cloud Certification",77.67,85.25,99.91,65.95,20,3,1.94,Less Suitable
CHN_CND_07547,Male,35,Shanghai,Bachelor,Marketing,7.34,17.9,HR Manager,DevOps Engineer,E-Commerce,Huawei,58.58,70.02,Remote,Senior,"ReactJS, Communication, Machine Learning, Alibaba Cloud, Leadership","Cisco, Alibaba Cloud Certification",61.29,55.51,50.3,71.52,25,0,4.25,Moderately Suitable
CHN_CND_07548,Male,21,Shenzhen,Associate Degree,Artificial Intelligence,8.84,1.5,Full Stack Developer,Security Engineer,E-Commerce,Xiaomi,21.49,34.43,Remote,Entry,"Alibaba Cloud, SQL, Java, Data Analysis, Kubernetes",Tencent Cloud,98.13,69.84,94.72,93.09,33,9,1.32,Highly Suitable
CHN_CND_07549,Female,25,Hangzhou,Diploma,Human Resources,9.14,2.1,Data Analyst,Security Engineer,Finance,Huawei,34.67,38.62,Onsite,Entry,"Leadership, ReactJS, Cloud Computing, Java","Scrum Master, Oracle, TensorFlow Developer",62.48,99.78,58.88,68.9,29,1,2.68,Moderately Suitable
CHN_CND_07550,Female,27,Hangzhou,PhD,IoT Engineering,8.85,1.4,AI Researcher,AI Engineer,Healthcare,Huawei,13.9,25.15,Onsite,Senior,"SQL, Cyber Security, Communication, Machine Learning, Data Analysis, Power BI, Deep Learning, Cloud Computing","Cisco, Scrum Master, Tencent Cloud",63.32,59.23,52.7,70.94,4,4,4.5,Moderately Suitable
